"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMIN","TOBS"
"USC00186350","38.9133","-76.97","15.2","1950-01-27","77","39","43"
"USC00186350","38.9133","-76.97","15.2","1950-01-28","51","23","43"
"USC00186350","38.9133","-76.97","15.2","1950-01-29","60","37","59"
"USC00186350","38.9133","-76.97","15.2","1950-01-30","59","39","39"
"USC00186350","38.9133","-76.97","15.2","1950-01-31","41","32","41"
"USC00186350","38.9133","-76.97","15.2","1950-02-01","41","35","35"
"USC00186350","38.9133","-76.97","15.2","1950-02-02","47","35","46"
"USC00186350","38.9133","-76.97","15.2","1950-02-03","46","32","39"
"USC00186350","38.9133","-76.97","15.2","1950-02-04","48","28","46"
"USC00186350","38.9133","-76.97","15.2","1950-02-05","48","23","48"
"USC00186350","38.9133","-76.97","15.2","1950-02-06","49","33","49"
"USC00186350","38.9133","-76.97","15.2","1950-02-07","49","43","44"
"USC00186350","38.9133","-76.97","15.2","1950-02-08","45","22","42"
"USC00186350","38.9133","-76.97","15.2","1950-02-09","54","37","54"
"USC00186350","38.9133","-76.97","15.2","1950-02-10","54","37","38"
"USC00186350","38.9133","-76.97","15.2","1950-02-11","56","37","56"
"USC00186350","38.9133","-76.97","15.2","1950-02-12","56","40","56"
"USC00186350","38.9133","-76.97","15.2","1950-02-13","56","40","41"
"USC00186350","38.9133","-76.97","15.2","1950-02-14","45","37","45"
"USC00186350","38.9133","-76.97","15.2","1950-02-15","52","40","51"
"USC00186350","38.9133","-76.97","15.2","1950-02-16","51","36","42"
"USC00186350","38.9133","-76.97","15.2","1950-02-17","42","32","39"
"USC00186350","38.9133","-76.97","15.2","1950-02-18","48","30","48"
"USC00186350","38.9133","-76.97","15.2","1950-02-19","48","32","41"
"USC00186350","38.9133","-76.97","15.2","1950-02-20","42","17","27"
"USC00186350","38.9133","-76.97","15.2","1950-02-21","39","15","37"
"USC00186350","38.9133","-76.97","15.2","1950-02-22","47","32","47"
"USC00186350","38.9133","-76.97","15.2","1950-02-23","54","37","42"
"USC00186350","38.9133","-76.97","15.2","1950-02-24","55","30","55"
"USC00186350","38.9133","-76.97","15.2","1950-02-25","55","26","33"
"USC00186350","38.9133","-76.97","15.2","1950-02-26","33","20","30"
"USC00186350","38.9133","-76.97","15.2","1950-02-27","34","19","33"
"USC00186350","38.9133","-76.97","15.2","1950-02-28","39","16","39"
"USC00186350","38.9133","-76.97","15.2","1950-03-01","54","38","48"
"USC00186350","38.9133","-76.97","15.2","1950-03-02","48","22","25"
"USC00186350","38.9133","-76.97","15.2","1950-03-03","34","14","32"
"USC00186350","38.9133","-76.97","15.2","1950-03-04","43","18","42"
"USC00186350","38.9133","-76.97","15.2","1950-03-05","63","20","62"
"USC00186350","38.9133","-76.97","15.2","1950-03-06","62","30","54"
"USC00186350","38.9133","-76.97","15.2","1950-03-07","54",,"43"
"USC00186350","38.9133","-76.97","15.2","1950-03-08","56",,"56"
"USC00186350","38.9133","-76.97","15.2","1950-03-09","56",,
"USC00186350","38.9133","-76.97","15.2","1950-03-10",,,"45"
"USC00186350","38.9133","-76.97","15.2","1950-03-11","45","25","40"
"USC00186350","38.9133","-76.97","15.2","1950-03-12","63","35","62"
"USC00186350","38.9133","-76.97","15.2","1950-03-13","62","40","44"
"USC00186350","38.9133","-76.97","15.2","1950-03-14","46","29","45"
"USC00186350","38.9133","-76.97","15.2","1950-03-15","61","27","59"
"USC00186350","38.9133","-76.97","15.2","1950-03-16","60","25","26"
"USC00186350","38.9133","-76.97","15.2","1950-03-17","47","23","45"
"USC00186350","38.9133","-76.97","15.2","1950-03-18","45","32","43"
"USC00186350","38.9133","-76.97","15.2","1950-03-19","46","22","45"
"USC00186350","38.9133","-76.97","15.2","1950-03-20","49","22","49"
"USC00186350","38.9133","-76.97","15.2","1950-03-21","52","39","50"
"USC00186350","38.9133","-76.97","15.2","1950-03-22","52","39","40"
"USC00186350","38.9133","-76.97","15.2","1950-03-23","46","34","45"
"USC00186350","38.9133","-76.97","15.2","1950-03-24","65","40","65"
"USC00186350","38.9133","-76.97","15.2","1950-03-25","65","35","52"
"USC00186350","38.9133","-76.97","15.2","1950-03-26","53","34","51"
"USC00186350","38.9133","-76.97","15.2","1950-03-27","80","43","78"
"USC00186350","38.9133","-76.97","15.2","1950-03-28","79","61","77"
"USC00186350","38.9133","-76.97","15.2","1950-03-29","77","45","48"
"USC00186350","38.9133","-76.97","15.2","1950-03-30","49",,"47"
"USC00186350","38.9133","-76.97","15.2","1950-03-31","52",,"52"
"USC00186350","38.9133","-76.97","15.2","1950-04-01","56",,"54"
"USC00186350","38.9133","-76.97","15.2","1950-04-02","64",,"63"
"USC00186350","38.9133","-76.97","15.2","1950-04-03","80",,"80"
"USC00186350","38.9133","-76.97","15.2","1950-04-04","83",,"80"
"USC00186350","38.9133","-76.97","15.2","1950-04-05","80","45","55"
"USC00186350","38.9133","-76.97","15.2","1950-04-06","55","34","45"
"USC00186350","38.9133","-76.97","15.2","1950-04-07","54","25","54"
"USC00186350","38.9133","-76.97","15.2","1950-04-08","64","28","59"
"USC00186350","38.9133","-76.97","15.2","1950-04-09","59","29","52"
"USC00186350","38.9133","-76.97","15.2","1950-04-10","53","36","49"
"USC00186350","38.9133","-76.97","15.2","1950-04-11","75","36","65"
"USC00186350","38.9133","-76.97","15.2","1950-04-12","68","41","55"
"USC00186350","38.9133","-76.97","15.2","1950-04-13","58","32","40"
"USC00186350","38.9133","-76.97","15.2","1950-04-14","49","22","47"
"USC00186350","38.9133","-76.97","15.2","1950-04-15","49","28","49"
"USC00186350","38.9133","-76.97","15.2","1950-04-16","62","27","62"
"USC00186350","38.9133","-76.97","15.2","1950-04-17","76","32","75"
"USC00186350","38.9133","-76.97","15.2","1950-04-18","77","52","70"
"USC00186350","38.9133","-76.97","15.2","1950-04-19","83","51","77"
"USC00186350","38.9133","-76.97","15.2","1950-04-20","77","45","53"
"USC00186350","38.9133","-76.97","15.2","1950-04-21","59","43","56"
"USC00186350","38.9133","-76.97","15.2","1950-04-22","67","34","62"
"USC00186350","38.9133","-76.97","15.2","1950-04-23","66","41","65"
"USC00186350","38.9133","-76.97","15.2","1950-04-24","68","49","61"
"USC00186350","38.9133","-76.97","15.2","1950-04-25","61","40","50"
"USC00186350","38.9133","-76.97","15.2","1950-04-26","75","46",
"USC00186350","38.9133","-76.97","15.2","1950-04-27","79","41","75"
"USC00186350","38.9133","-76.97","15.2","1950-04-28","77","53","76"
"USC00186350","38.9133","-76.97","15.2","1950-04-29","76","53","57"
"USC00186350","38.9133","-76.97","15.2","1950-04-30","57","46","49"
"USC00186350","38.9133","-76.97","15.2","1950-05-01","74","44","70"
"USC00186350","38.9133","-76.97","15.2","1950-05-02","71","55","61"
"USC00186350","38.9133","-76.97","15.2","1950-05-03","61","51","60"
"USC00186350","38.9133","-76.97","15.2","1950-05-04","72","54","71"
"USC00186350","38.9133","-76.97","15.2","1950-05-05","81","57","79"
"USC00186350","38.9133","-76.97","15.2","1950-05-06","89","63","82"
"USC00186350","38.9133","-76.97","15.2","1950-05-07","82","63","79"
"USC00186350","38.9133","-76.97","15.2","1950-05-08","79","42","64"
"USC00186350","38.9133","-76.97","15.2","1950-05-09","75","36","73"
"USC00186350","38.9133","-76.97","15.2","1950-05-10","84","59","83"
"USC00186350","38.9133","-76.97","15.2","1950-05-11","83","59","72"
"USC00186350","38.9133","-76.97","15.2","1950-05-12","76","52","54"
"USC00186350","38.9133","-76.97","15.2","1950-05-13","76","50","76"
"USC00186350","38.9133","-76.97","15.2","1950-05-14","76","57","69"
"USC00186350","38.9133","-76.97","15.2","1950-05-15","71","54","63"
"USC00186350","38.9133","-76.97","15.2","1950-05-16","75","55","74"
"USC00186350","38.9133","-76.97","15.2","1950-05-17","80","50","80"
"USC00186350","38.9133","-76.97","15.2","1950-05-18","80","52","65"
"USC00186350","38.9133","-76.97","15.2","1950-05-19","66","45","55"
"USC00186350","38.9133","-76.97","15.2","1950-05-20","58","41","56"
"USC00186350","38.9133","-76.97","15.2","1950-05-21","75","40","75"
"USC00186350","38.9133","-76.97","15.2","1950-05-22","76","47","74"
"USC00186350","38.9133","-76.97","15.2","1950-05-23","80","58","64"
"USC00186350","38.9133","-76.97","15.2","1950-05-24","78","57","77"
"USC00186350","38.9133","-76.97","15.2","1950-05-25","78","58","65"
"USC00186350","38.9133","-76.97","15.2","1950-05-26","76","60","75"
"USC00186350","38.9133","-76.97","15.2","1950-05-27","82","57","81"
"USC00186350","38.9133","-76.97","15.2","1950-05-28","81","54","65"
"USC00186350","38.9133","-76.97","15.2","1950-05-29","66","56","65"
"USC00186350","38.9133","-76.97","15.2","1950-05-30","77","53","77"
"USC00186350","38.9133","-76.97","15.2","1950-05-31","82","62","70"
"USC00186350","38.9133","-76.97","15.2","1950-06-01","80","62","80"
"USC00186350","38.9133","-76.97","15.2","1950-06-02","84","52","83"
"USC00186350","38.9133","-76.97","15.2","1950-06-03","83","65","73"
"USC00186350","38.9133","-76.97","15.2","1950-06-04","77","52","73"
"USC00186350","38.9133","-76.97","15.2","1950-06-05","81","48","81"
"USC00186350","38.9133","-76.97","15.2","1950-06-06","88","57","86"
"USC00186350","38.9133","-76.97","15.2","1950-06-07","89","63","88"
"USC00186350","38.9133","-76.97","15.2","1950-06-08","88","59","86"
"USC00186350","38.9133","-76.97","15.2","1950-06-09","91","59","90"
"USC00186350","38.9133","-76.97","15.2","1950-06-10","90","70","84"
"USC00186350","38.9133","-76.97","15.2","1950-06-11","84","62","76"
"USC00186350","38.9133","-76.97","15.2","1950-06-12","77","48","76"
"USC00186350","38.9133","-76.97","15.2","1950-06-13","79","52","79"
"USC00186350","38.9133","-76.97","15.2","1950-06-14","86","60","85"
"USC00186350","38.9133","-76.97","15.2","1950-06-15","87","62","75"
"USC00186350","38.9133","-76.97","15.2","1950-06-16","78","60","75"
"USC00186350","38.9133","-76.97","15.2","1950-06-17","86","62","81"
"USC00186350","38.9133","-76.97","15.2","1950-06-18","81","47","75"
"USC00186350","38.9133","-76.97","15.2","1950-06-19","79","60","79"
"USC00186350","38.9133","-76.97","15.2","1950-06-20","86","67","84"
"USC00186350","38.9133","-76.97","15.2","1950-06-21","86","67","79"
"USC00186350","38.9133","-76.97","15.2","1950-06-22","82","62","77"
"USC00186350","38.9133","-76.97","15.2","1950-06-23","86","59","85"
"USC00186350","38.9133","-76.97","15.2","1950-06-24","95","70","94"
"USC00186350","38.9133","-76.97","15.2","1950-06-25","95","74","84"
"USC00186350","38.9133","-76.97","15.2","1950-06-26","92","63","92"
"USC00186350","38.9133","-76.97","15.2","1950-06-27","94","66","90"
"USC00186350","38.9133","-76.97","15.2","1950-06-28","91","58","81"
"USC00186350","38.9133","-76.97","15.2","1950-06-29","81","60","70"
"USC00186350","38.9133","-76.97","15.2","1950-06-30","86","63","83"
"USC00186350","38.9133","-76.97","15.2","1950-07-01","86","65","85"
"USC00186350","38.9133","-76.97","15.2","1950-07-02","90","61","89"
"USC00186350","38.9133","-76.97","15.2","1950-07-03","92","68","91"
"USC00186350","38.9133","-76.97","15.2","1950-07-04","93","71","87"
"USC00186350","38.9133","-76.97","15.2","1950-07-05","89","68","84"
"USC00186350","38.9133","-76.97","15.2","1950-07-06","85","68","70"
"USC00186350","38.9133","-76.97","15.2","1950-07-07","83","61","80"
"USC00186350","38.9133","-76.97","15.2","1950-07-08","83","58","82"
"USC00186350","38.9133","-76.97","15.2","1950-07-09","83","60","74"
"USC00186350","38.9133","-76.97","15.2","1950-07-10","85","68","85"
"USC00186350","38.9133","-76.97","15.2","1950-07-11","87","70","85"
"USC00186350","38.9133","-76.97","15.2","1950-07-12","86","69","77"
"USC00186350","38.9133","-76.97","15.2","1950-07-13","89","71","88"
"USC00186350","38.9133","-76.97","15.2","1950-07-14","89","69","82"
"USC00186350","38.9133","-76.97","15.2","1950-07-15","82","65","71"
"USC00186350","38.9133","-76.97","15.2","1950-07-16","87","69","87"
"USC00186350","38.9133","-76.97","15.2","1950-07-17","90","68","75"
"USC00186350","38.9133","-76.97","15.2","1950-07-18","88","70","87"
"USC00186350","38.9133","-76.97","15.2","1950-07-19","88","61","84"
"USC00186350","38.9133","-76.97","15.2","1950-07-20","90","71","87"
"USC00186350","38.9133","-76.97","15.2","1950-07-21","90","63",
"USC00186350","38.9133","-76.97","15.2","1950-07-22","79","56","79"
"USC00186350","38.9133","-76.97","15.2","1950-07-23","80","57","80"
"USC00186350","38.9133","-76.97","15.2","1950-07-24","80","65","78"
"USC00186350","38.9133","-76.97","15.2","1950-07-25","88","66","87"
"USC00186350","38.9133","-76.97","15.2","1950-07-26","87","61","70"
"USC00186350","38.9133","-76.97","15.2","1950-07-27","84","58","82"
"USC00186350","38.9133","-76.97","15.2","1950-07-28","88","60","87"
"USC00186350","38.9133","-76.97","15.2","1950-07-29","88","62","87"
"USC00186350","38.9133","-76.97","15.2","1950-07-30","91","65","90"
"USC00186350","38.9133","-76.97","15.2","1950-07-31","93","67","93"
"USC00186350","38.9133","-76.97","15.2","1950-08-01","93","76","85"
"USC00186350","38.9133","-76.97","15.2","1950-08-02","91","70","78"
"USC00186350","38.9133","-76.97","15.2","1950-08-03","88","70","85"
"USC00186350","38.9133","-76.97","15.2","1950-08-04","86","60","80"
"USC00186350","38.9133","-76.97","15.2","1950-08-05","85","64","78"
"USC00186350","38.9133","-76.97","15.2","1950-08-06","83","62","82"
"USC00186350","38.9133","-76.97","15.2","1950-08-07","83","55","78"
"USC00186350","38.9133","-76.97","15.2","1950-08-08","87","54","85"
"USC00186350","38.9133","-76.97","15.2","1950-08-09","90","62","89"
"USC00186350","38.9133","-76.97","15.2","1950-08-10","90","67","86"
"USC00186350","38.9133","-76.97","15.2","1950-08-11","89","64","89"
"USC00186350","38.9133","-76.97","15.2","1950-08-12","89","63","78"
"USC00186350","38.9133","-76.97","15.2","1950-08-13","81","50","81"
"USC00186350","38.9133","-76.97","15.2","1950-08-14","85","50","82"
"USC00186350","38.9133","-76.97","15.2","1950-08-15","85","58","79"
"USC00186350","38.9133","-76.97","15.2","1950-08-16","83","65","83"
"USC00186350","38.9133","-76.97","15.2","1950-08-17","85","65","84"
"USC00186350","38.9133","-76.97","15.2","1950-08-18","89","65","85"
"USC00186350","38.9133","-76.97","15.2","1950-08-19","92","68","89"
"USC00186350","38.9133","-76.97","15.2","1950-08-20","92","67","83"
"USC00186350","38.9133","-76.97","15.2","1950-08-21","83","56","77"
"USC00186350","38.9133","-76.97","15.2","1950-08-22","78","57","70"
"USC00186350","38.9133","-76.97","15.2","1950-08-23","76","60","71"
"USC00186350","38.9133","-76.97","15.2","1950-08-24","82","62","81"
"USC00186350","38.9133","-76.97","15.2","1950-08-25","84","64","81"
"USC00186350","38.9133","-76.97","15.2","1950-08-26","87","62","85"
"USC00186350","38.9133","-76.97","15.2","1950-08-27","87","60","86"
"USC00186350","38.9133","-76.97","15.2","1950-08-28","91","66","89"
"USC00186350","38.9133","-76.97","15.2","1950-08-29","91","70","71"
"USC00186350","38.9133","-76.97","15.2","1950-08-30","91","65","90"
"USC00186350","38.9133","-76.97","15.2","1950-08-31","90","68","88"
"USC00186350","38.9133","-76.97","15.2","1950-09-01","88","71","88"
"USC00186350","38.9133","-76.97","15.2","1950-09-02","88","70","87"
"USC00186350","38.9133","-76.97","15.2","1950-09-03","88","70","87"
"USC00186350","38.9133","-76.97","15.2","1950-09-04","87","68","81"
"USC00186350","38.9133","-76.97","15.2","1950-09-05","81","51","67"
"USC00186350","38.9133","-76.97","15.2","1950-09-06","75","49","73"
"USC00186350","38.9133","-76.97","15.2","1950-09-07","77","58","77"
"USC00186350","38.9133","-76.97","15.2","1950-09-08","84","55","80"
"USC00186350","38.9133","-76.97","15.2","1950-09-09","80","67","72"
"USC00186350","38.9133","-76.97","15.2","1950-09-10","81","69","76"
"USC00186350","38.9133","-76.97","15.2","1950-09-11","85","62","79"
"USC00186350","38.9133","-76.97","15.2","1950-09-12","83","62","66"
"USC00186350","38.9133","-76.97","15.2","1950-09-13","66","60","64"
"USC00186350","38.9133","-76.97","15.2","1950-09-14","74","58","74"
"USC00186350","38.9133","-76.97","15.2","1950-09-15","77","56","76"
"USC00186350","38.9133","-76.97","15.2","1950-09-16","77","54","73"
"USC00186350","38.9133","-76.97","15.2","1950-09-17","76","50","73"
"USC00186350","38.9133","-76.97","15.2","1950-09-18","76","49","74"
"USC00186350","38.9133","-76.97","15.2","1950-09-19","75","58","74"
"USC00186350","38.9133","-76.97","15.2","1950-09-20","77","58","70"
"USC00186350","38.9133","-76.97","15.2","1950-09-21","72","63","68"
"USC00186350","38.9133","-76.97","15.2","1950-09-22","69","55","63"
"USC00186350","38.9133","-76.97","15.2","1950-09-23","74","59","72"
"USC00186350","38.9133","-76.97","15.2","1950-09-24","74","41","53"
"USC00186350","38.9133","-76.97","15.2","1950-09-25","59","41","57"
"USC00186350","38.9133","-76.97","15.2","1950-09-26","64","42","63"
"USC00186350","38.9133","-76.97","15.2","1950-09-27","67","43","64"
"USC00186350","38.9133","-76.97","15.2","1950-09-28","65","50","64"
"USC00186350","38.9133","-76.97","15.2","1950-09-29","70","53","66"
"USC00186350","38.9133","-76.97","15.2","1950-09-30","73","58","73"
"USC00186350","38.9133","-76.97","15.2","1950-10-01","82","59","80"
"USC00186350","38.9133","-76.97","15.2","1950-10-02","85","53","81"
"USC00186350","38.9133","-76.97","15.2","1950-10-03","84","51","81"
"USC00186350","38.9133","-76.97","15.2","1950-10-04","81","49","61"
"USC00186350","38.9133","-76.97","15.2","1950-10-05","65","43","62"
"USC00186350","38.9133","-76.97","15.2","1950-10-06","66","35","64"
"USC00186350","38.9133","-76.97","15.2","1950-10-07","68","45","68"
"USC00186350","38.9133","-76.97","15.2","1950-10-08","68","58","68"
"USC00186350","38.9133","-76.97","15.2","1950-10-09","68","60","66"
"USC00186350","38.9133","-76.97","15.2","1950-10-10","70","47","65"
"USC00186350","38.9133","-76.97","15.2","1950-10-11","75","47","70"
"USC00186350","38.9133","-76.97","15.2","1950-10-12","71","55","66"
"USC00186350","38.9133","-76.97","15.2","1950-10-13","66","49","58"
"USC00186350","38.9133","-76.97","15.2","1950-10-14","61","38","58"
"USC00186350","38.9133","-76.97","15.2","1950-10-15","70","45","62"
"USC00186350","38.9133","-76.97","15.2","1950-10-16","66","37","64"
"USC00186350","38.9133","-76.97","15.2","1950-10-17","69","47","67"
"USC00186350","38.9133","-76.97","15.2","1950-10-18","76","50","75"
"USC00186350","38.9133","-76.97","15.2","1950-10-19","75","49","72"
"USC00186350","38.9133","-76.97","15.2","1950-10-20","75","57","69"
"USC00186350","38.9133","-76.97","15.2","1950-10-21","71","36","69"
"USC00186350","38.9133","-76.97","15.2","1950-10-22","69","42","65"
"USC00186350","38.9133","-76.97","15.2","1950-10-23","65","52","56"
"USC00186350","38.9133","-76.97","15.2","1950-10-24","59","52","58"
"USC00186350","38.9133","-76.97","15.2","1950-10-25","67","54","65"
